time_s,macro_energy,micro_energy_mean,micro_energy_std
15460.25,564648.7818797168,666356.4,32607.929283036356
15465.25,564835.480484585,666153.05,32608.06324492456
15470.25,565022.1790894533,666125.85,32690.52009627562
15475.25,565208.8776943214,666490.325,32489.61572045944
15480.25,565395.5762991897,666869.875,32854.90577814255
15485.25,565582.274904058,667248.75,33064.60775682209
15490.25,565768.9735089262,667832.35,33516.904382191984
15495.25,565955.6721137945,667827.875,33632.87366648329
15500.25,566142.3707186626,668426.325,33248.43377815901
15505.25,566329.0693235309,669434.225,32927.98306616464
15510.25,566515.7679283991,669445.95,32724.536103816656
15515.25,566702.4665332674,669447.325,32533.178246800988
15520.25,566889.1651381357,670245.1,31854.417983460316
15525.25,567075.8637430038,670242.65,32216.27223783813
15530.25,567262.5623478721,670433.45,31997.962021197538
15535.25,567449.2609527403,670422.45,31807.84718681854
15540.25,567635.9595576086,670404.25,31643.42527307213
15545.25,567822.6581624768,670375.025,31917.75284842473
15550.25,568009.356767345,670745.125,32781.97924570182
15555.25,568196.0553722132,670921.525,33275.32110803929
15560.25,568382.7539770815,670894.325,33194.562650201085
15565.25,568569.4525819498,670661.95,33211.18734624674
15570.25,568756.151186818,670622.15,33514.51254814845
15575.25,568942.8497916862,670984.6,33001.803730288746
15580.25,569129.5483965544,670934.675,32816.73842112627
15585.25,569316.2470014227,670878.225,32780.77576729424
15590.25,569502.945606291,671216.6,32464.43071332069
15595.25,569689.6442111592,671760.825,32049.231341611376
15600.25,569876.3428160273,671706.4,32152.499084285813
15605.25,570063.0414208956,672250.85,32302.079185634473
15610.25,570249.7400257639,672593.95,32400.98587037901
15615.25,570436.4386306321,672544.7,32257.232171599902
15620.25,570623.1372355004,673107.6,32295.354740697618
15625.25,570809.8358403685,673282.2,32507.384004407366
15630.25,570996.5344452368,673268.5,32621.510737548622
15635.25,571183.233050105,673458.625,32280.12093151333
15640.25,571369.9316549733,674241.325,31672.92360499935
15645.25,571556.6302598416,674835.95,31707.33601644894
15650.25,571743.3288647097,674629.0,31694.846415663542
15655.25,571930.027469578,675017.1,31811.29916440855
15660.25,572116.7260744462,675409.475,31691.450369628477
15665.25,572303.4246793145,675392.175,31602.274156310727
15670.25,572490.1232841827,675372.625,31973.394109253164
15675.25,572676.8218890509,675961.625,32610.45851108391
15680.25,572863.5204939191,676367.275,32491.58698849019
15685.25,573050.2190987874,676180.125,32502.470427309443
15690.25,573236.9177036557,676992.525,32533.992032651404
15695.25,573423.6163085239,677222.25,32937.26258339481
15700.25,573610.3149133921,677254.0,33049.71264152686
15705.25,573797.0135182603,677476.3,32569.21681450139
15710.25,573983.7121231286,677890.5,33411.96514461548
15715.25,574170.4107279968,677894.125,33171.64372740858
15720.25,574357.109332865,678300.45,32631.738538537906
15725.25,574543.8079377332,678309.025,32502.13371139078
15730.25,574730.5065426015,678516.7,32182.782400260236
15735.25,574917.2051474698,679326.175,31686.61739994702
15740.25,575103.903752338,679132.275,31629.098812140142
15745.25,575290.6023572062,679733.425,31829.556083939107
15750.25,575477.3009620744,679932.55,31850.78311356724
15755.25,575663.9995669427,680330.1,32182.515750054412
15760.25,575850.698171811,680925.85,33108.1464076819
15765.25,576037.3967766792,681314.85,33373.54539155977
15770.25,576224.0953815473,681104.525,33374.0823470193
15775.25,576410.7939864156,680876.425,33371.08687191841
15780.25,576597.4925912839,681045.175,33080.63840640965
15785.25,576784.1911961521,681421.35,32861.38417622575
15790.25,576970.8898010204,682004.95,32966.241521592965
15795.25,577157.5884058885,681985.625,32885.391187092864
15800.25,577344.2870107568,682345.6,33178.26107148324
15805.25,577530.985615625,682706.25,32913.82578548869
15810.25,577717.6842204933,682874.1,33135.31538125147
15815.25,577904.3828253616,683247.575,32949.57933969909
15820.25,578091.0814302297,683224.2,33057.00444436852
15825.25,578277.780035098,683604.2,33082.45168794176
15830.25,578464.4786399662,683994.775,32395.060882110174
15835.25,578651.1772448345,683986.025,32168.32613213073
15840.25,578837.8758497027,684373.675,31502.764434262353
15845.25,579024.5744545709,684145.575,31465.749781717026
15850.25,579211.2730594391,684314.1,31519.084660963745
15855.25,579397.9716643074,684272.5,31599.15222972762
15860.25,579584.6702691757,684430.45,31513.88643673611
15865.25,579771.3688740439,684391.55,31802.59094315273
15870.25,579958.0674789121,684140.275,31801.12407102342
15875.25,580144.7660837803,684491.25,31732.476166381974
15880.25,580331.4646886486,685064.95,32662.247031894487
15885.25,580518.1632935168,685244.275,32559.087230842713
15890.25,580704.8618983851,685833.05,33066.89036857714
15895.25,580891.5605032532,685621.825,33080.387257794086
15900.25,581078.2591081215,686018.025,32481.0028432871
15905.25,581264.9577129898,685809.725,32495.82977445914
15910.25,581451.656317858,685785.225,32252.958695957255
15915.25,581638.3549227263,686782.1,32566.996737725138
15920.25,581825.0535275944,687184.15,32884.930182037795
15925.25,582011.7521324627,687587.325,32903.66476360384
15930.25,582198.450737331,687788.475,33098.92601400573
15935.25,582385.1493421992,687980.85,32816.74642145379
15940.25,582571.8479470675,688169.4,32908.92265921205
15945.25,582758.5465519356,687950.3,32925.80250821535
15950.25,582945.2451568039,687926.475,32876.47316441691
15955.25,583131.9437616721,687906.475,33193.54333572457
15960.25,583318.6423665404,687690.975,33207.81529859537
15965.25,583505.3409714085,688084.925,33046.28629438753
15970.25,583692.0395762768,688493.95,33371.66652637384
15975.25,583878.738181145,688306.125,33375.75496472889
15980.25,584065.4367860133,688501.2,33493.99572774201
15985.25,584252.1353908816,688899.2,32903.85083253934
15990.25,584438.8339957497,689296.075,32299.17076703557
15995.25,584625.532600618,689900.6,32411.74568524503
16000.25,584812.2312054862,690318.175,31938.778571872863
16005.25,584998.9298103545,690139.35,31911.755396366087
16010.25,585185.6284152227,690163.0,31971.378911262178
16015.25,585372.3270200909,690587.325,32188.907898733145
16020.25,585559.0256249591,690814.8,31925.729613589097
16025.25,585745.7242298274,691049.25,32209.65868881569
16030.25,585932.4228346957,691476.95,32958.90084612956
16035.25,586119.1214395639,691502.4,33339.393264987586
16040.25,586305.8200444321,691726.95,33259.515312313255
16045.25,586492.5186493003,691541.825,33256.96300383012
16050.25,586679.2172541686,691743.65,33193.92337051317
16055.25,586865.9158590368,691937.6,33238.19777797076
16060.25,587052.6144639051,691720.75,33254.456287842084
16065.25,587239.3130687732,691694.0,33656.48750334027
16070.25,587426.0116736415,691871.075,33455.88611516104
16075.25,587612.7102785098,692241.625,34107.02488990538
16080.25,587799.408883378,692610.15,34581.625399227545
16085.25,587986.1074882463,693171.25,34633.31157624838
16090.25,588172.8060931144,693544.05,34544.145937264104
16095.25,588359.5046979827,693917.075,34271.07380084734
16100.25,588546.203302851,693683.35,34326.91828110266
16105.25,588732.9019077192,693851.65,33985.43638093382
16110.25,588919.6005125875,694022.425,34078.87815972857
16115.25,589106.2991174556,694400.85,33884.180705050254
16120.25,589292.9977223239,694590.525,33692.18765649724
16125.25,589479.6963271921,694781.1,33531.33085157075
16130.25,589666.3949320604,694566.95,33540.82166457763
16135.25,589853.0935369286,694744.25,33489.225479809174
16140.25,590039.7921417968,695319.3,33029.72788088027
16145.25,590226.490746665,695704.925,33511.62690657714
16150.25,590413.1893515333,696906.975,33631.34087210359
16155.25,590599.8879564016,696710.825,33653.056419709115
16160.25,590786.5865612698,697103.65,33941.09784615842
16165.25,590973.285166138,697504.125,33905.27024819482
16170.25,591159.9837710062,697497.85,33827.7613819626
16175.25,591346.6823758745,697891.575,33830.68498254395
16180.25,591533.3809807427,698092.05,33696.00105906486
16185.25,591720.079585611,698296.8,33483.32547511522
16190.25,591906.7781904791,698503.8,33558.88368744557
16195.25,592093.4767953474,699127.45,33941.353965479924
16200.25,592280.1754002157,699347.725,33542.15769528885
16205.25,592466.8740050839,699569.125,33286.151446068754
16210.25,592653.5726099521,699385.35,33293.21290691242
16215.25,592840.2712148203,699592.8,33204.90674260357
16220.25,593026.9698196886,700005.2,33167.46453601029
16225.25,593213.6684245568,700021.2,33076.24270242918
16230.25,593400.3670294251,700035.85,32997.0853315486
16235.25,593587.0656342932,700860.85,33811.04787587927
16240.25,593773.7642391615,701898.45,33289.979391477544
16245.25,593960.4628440298,702336.725,32874.70592082346
16250.25,594147.161448898,702370.5,33248.88406867966
16255.25,594333.8600537663,702585.15,33319.46035674948
16260.25,594520.5586586344,702578.875,33120.9269951133
16265.25,594707.2572635027,702366.975,33104.13330394899
16270.25,594893.955868371,702554.175,33570.30131735676
16275.25,595080.6544732392,702932.6,33349.31345211622
16280.25,595267.3530781075,702907.65,33161.56538641534
16285.25,595454.0516829756,703088.775,32777.572794986285
16290.25,595640.7502878439,703473.5,32795.819999658495
16295.25,595827.4488927121,703252.825,32777.32449767103
16300.25,596014.1474975804,703231.25,32677.423762821327
16305.25,596200.8461024486,703810.575,32843.229725289275
16310.25,596387.5447073168,703776.625,32637.58137394107
16315.25,596574.243312185,703751.675,32542.007984882017
16320.25,596760.9419170533,703513.675,32508.967847935823
16325.25,596947.6405219216,704062.625,33116.205775882976
16330.25,597134.3391267898,704220.8,33004.77769766826
16335.25,597321.037731658,704787.075,32905.17439306659
16340.25,597507.7363365262,705974.05,32810.300449858725
16345.25,597694.4349413945,706173.4,32731.474379066698
16350.25,597881.1335462627,707170.5,32553.46748043901
16355.25,598067.832151131,708183.35,32756.58248489912
16360.25,598254.5307559991,708199.125,33052.182278983106
16365.25,598441.2293608674,708412.2,33290.23892633545
16370.25,598627.9279657357,708429.1,33044.91359710296
16375.25,598814.6265706039,708435.875,32858.24715296945
16380.25,599001.3251754722,708642.2,32696.736399218804
16385.25,599188.0237803403,709247.4,32377.929299756026
16390.25,599374.7223852086,709257.775,32488.804043171935
16395.25,599561.4209900768,709054.425,32492.996500409517
16400.25,599748.1195949451,709446.35,33308.1658081393
16405.25,599934.8181998134,709232.875,33344.11899744279
16410.25,600121.5168046815,709413.55,33628.84911367024
16415.25,600308.2154095498,709592.65,33823.148132455084
16420.25,600494.914014418,709580.075,34186.64077641477
16425.25,600681.6126192863,709977.625,33684.86543877124
16430.25,600868.3112241545,709966.4,33582.63184932801
16435.25,601055.0098290227,710157.2,33462.72979838913
16440.25,601241.708433891,710145.75,33527.57249451562
16445.25,601428.4070387592,710120.125,33914.94307201658
16450.25,601615.1056436275,710495.85,33895.5974682185
16455.25,601801.8042484956,710270.225,33929.32161023301
16460.25,601988.5028533639,710445.725,34155.403379159856
16465.25,602175.2014582321,710827.75,33643.01763423578
16470.25,602361.9000631004,711015.625,33343.24130282065
16475.25,602548.5986679686,711202.15,33532.98423757569
16480.25,602735.2972728368,712394.525,33893.596587049076
16485.25,602921.995877705,712989.6,33875.39737169145
16490.25,603108.6944825733,713392.55,34313.63395353952
16495.25,603295.3930874416,714001.8,34254.24025117183
16500.25,603482.0916923098,714210.825,34149.48091517095
16505.25,603668.790297178,714421.65,34290.945738671304
16510.25,603855.4889020462,714433.375,34656.119080952
16515.25,604042.1875069145,714632.95,34510.57896497101
16520.25,604228.8861117827,714425.775,34505.02113976494
16525.25,604415.584716651,714413.2,34401.12431116896
16530.25,604602.2833215191,714792.975,34625.29295371557
16535.25,604788.9819263874,714572.75,34626.104389607564
16540.25,604975.6805312557,714544.2,34504.09005063748
16545.25,605162.3791361239,714915.2,34164.3907063334
16550.25,605349.0777409922,715290.025,33779.95020042399
16555.25,605535.7763458603,715667.775,33418.79913002747
16560.25,605722.4749507286,716057.0,33527.86654057338
16565.25,605909.1735555968,715841.725,33513.536463355
16570.25,606095.8721604651,716028.025,33467.65418774709
16575.25,606282.5707653334,716216.35,33278.7282686328
16580.25,606469.2693702015,716194.55,33216.61507133892
16585.25,606655.9679750698,716756.775,33389.78009238942
16590.25,606842.666579938,716924.85,33624.684361381005
16595.25,607029.3651848063,717295.4,33857.920251249925
16600.25,607216.0637896745,717277.2,33703.23766435504
16605.25,607402.7623945427,717665.525,33913.45678791275
16610.25,607589.460999411,717863.525,34436.45736905329
16615.25,607776.1596042792,718062.2,34350.5035661415
16620.25,607962.8582091475,718460.65,34231.04811556316
16625.25,608149.5568140157,718668.775,33864.130820170554
16630.25,608336.2554188839,718881.175,33817.39268761157
16635.25,608522.9540237521,719294.7,33606.43800483026
16640.25,608709.6526286204,720117.225,33182.13867155228
16645.25,608896.3512334886,720142.675,33016.52833772238
16650.25,609083.0498383569,720359.8,33246.64613889648
16655.25,609269.748443225,720363.425,33016.24261406233
16660.25,609456.4470480933,720349.725,32969.28039430228
16665.25,609643.1456529616,720324.325,33353.53463784797
16670.25,609829.8442578298,720088.8,33371.47970794073
16675.25,610016.5428626981,720453.725,33474.07981473315
16680.25,610203.2414675662,720424.275,33433.76806976929
16685.25,610389.9400724345,720593.025,33036.28396559796
16690.25,610576.6386773027,721362.675,33675.572083494364
16695.25,610763.337282171,722151.675,33787.53601182876
16700.25,610950.0358870392,722145.85,33981.21812306763
16705.25,611136.7344919074,722341.15,34471.464965279614
16710.25,611323.4330967757,722527.675,34702.563096630554
16715.25,611510.1317016439,722498.225,34617.0496505064
16720.25,611696.8303065122,722855.95,34125.722777473886
16725.25,611883.5289113803,723228.75,33949.40508075952
16730.25,612070.2275162486,723004.25,33966.422910537694
16735.25,612256.9261211168,722978.175,33920.50130600409
16740.25,612443.6247259851,723760.2,33794.5150140522
16745.25,612630.3233308534,723740.425,33678.6324733595
16750.25,612817.0219357215,724124.925,34029.407985052065
16755.25,613003.7205405898,724713.475,34505.61749328832
16760.25,613190.419145458,724689.2,34444.429957142565
16765.25,613377.1177503263,725062.45,34493.45682459211
16770.25,613563.8163551945,725229.175,34100.30410605784
16775.25,613750.5149600627,725400.4,33767.76173275333
16780.25,613937.213564931,725172.75,33745.85642916031
16785.25,614123.9121697992,725535.65,34118.99538402325
16790.25,614310.6107746675,725480.775,34415.874594881716
16795.25,614497.3093795357,725425.9,34350.53115513645
16800.25,614684.0079844039,725985.425,34697.89008463807
16805.25,614870.7065892721,725955.075,34641.03747436882
16810.25,615057.4051941404,726338.9,34412.30591776
16815.25,615244.1037990086,726722.725,35178.93736908671
16820.25,615430.8024038769,726504.3,35188.42330561289
16825.25,615617.501008745,727087.225,35091.438524134704
16830.25,615804.1996136133,727075.775,35061.493434116936
16835.25,615990.8982184816,727070.85,34948.71457153324
16840.25,616177.5968233498,727463.0,35369.80257931899
16845.25,616364.2954282181,727263.025,35429.122167266934
16850.25,616550.9940330862,727865.525,34762.635203341895
16855.25,616737.6926379545,728261.275,34848.46305281088
16860.25,616924.3912428227,728261.75,34942.377956787655
16865.25,617111.089847691,728656.825,34924.618547496335
16870.25,617297.7884525593,729054.375,34864.30312659533
16875.25,617484.4870574274,728848.55,34867.65539038293
16880.25,617671.1856622957,728837.325,34677.76151495545
16885.25,617857.8842671639,729227.45,34794.8005361074
16890.25,618044.5828720322,729420.05,34569.04629719339
16895.25,618231.2814769004,729809.275,35003.6942531517
16900.25,618417.9800817686,730207.95,35040.96322641545
16905.25,618604.6786866368,730201.0,34968.966796110806
16910.25,618791.3772915051,730383.7,34647.51907619072
16915.25,618978.0758963734,730569.55,35085.16833770361
16920.25,619164.7745012416,730547.75,35417.1020197164
16925.25,619351.4731061098,731133.6,34729.01644702165
16930.25,619538.171710978,731119.45,34508.54206783445
16935.25,619724.8703158463,731305.075,34034.67655679461
16940.25,619911.5689207145,731289.8,33814.4306721997
16945.25,620098.2675255828,731269.35,33605.521819747126
16950.25,620284.966130451,731443.725,33487.042524208155
16955.25,620471.6647353192,731214.95,33469.979920967984
16960.25,620658.3633401875,731577.4,33515.32886851925
16965.25,620845.0619450557,732335.125,33411.972036466585
16970.25,621031.7605499239,732307.025,33300.44192658147
16975.25,621218.4591547921,732282.975,33661.960935797026
16980.25,621405.1577596604,732849.7,34106.64931025181
16985.25,621591.8563645286,733825.65,34521.495147987145
16990.25,621778.5549693969,733814.65,34464.06676075823
16995.25,621965.253574265,734405.45,34016.90160894287
17000.25,622151.9521791333,734395.575,33830.59653203184
17005.25,622338.6507840016,734372.65,33813.90575916955
17010.25,622525.3493888698,734539.375,33428.03448160129
17015.25,622712.0479937381,734700.475,33199.28793201934
17020.25,622898.7465986062,734464.95,33222.62614691229
17025.25,623085.4452034745,734833.925,33924.5806787
17030.25,623272.1438083427,735000.875,33893.735925914465
17035.25,623458.842413211,734762.875,33926.63852735229
17040.25,623645.5410180793,735126.9,33857.47600165287
17045.25,623832.2396229474,735694.3,33715.29083438997
17050.25,624018.9382278157,735657.425,33648.398773576504
17055.25,624205.6368326839,735818.75,33253.99864527573
17060.25,624392.3354375522,736178.275,33275.14598849455
17065.25,624579.0340424204,737139.6,32935.08319638042
17070.25,624765.7326472886,737513.3,33414.44282058284
17075.25,624952.4312521568,737684.525,32933.32580598451
17080.25,625139.1298570251,738060.475,33215.89039365233
17085.25,625325.8284618934,738431.7,33000.224721166676
17090.25,625512.5270667616,738207.2,33001.76636102225
17095.25,625699.2256716298,738182.025,32912.90327999226
17100.25,625885.924276498,738364.725,32611.8344248775
17105.25,626072.6228813663,738966.775,32356.363369214178
17110.25,626259.3214862345,739586.375,32035.507362973432
17115.25,626446.0200911028,739615.65,31832.524913247147
17120.25,626632.718695971,739657.525,32171.608585142665
17125.25,626819.4173008392,739889.275,32571.139824707163
17130.25,627006.1159057075,739706.4,32583.785156539132
17135.25,627192.8145105757,740521.275,32795.896669676906
17140.25,627379.513115444,740739.075,32521.63396226618
17145.25,627566.2117203121,740558.9,32536.38265411507
17150.25,627752.9103251804,740574.9,32918.249937003035
17155.25,627939.6089300486,740989.775,33024.935236206366
17160.25,628126.3075349169,741009.15,33306.17042347408
17165.25,628313.0061397852,741023.35,33521.24672021463
17170.25,628499.7047446533,741631.025,33459.642131501125
17175.25,628686.4033495216,741645.0,33246.703097638114
17180.25,628873.1019543898,741660.325,33182.610656986064
17185.25,629059.8005592581,742280.375,33068.3740207789
17190.25,629246.4991641263,742301.775,33360.464420000586
17195.25,629433.1977689945,742527.225,33592.59764450533
17200.25,629619.8963738627,742740.525,33334.08516227234
17205.25,629806.594978731,742944.15,33910.399793647375
17210.25,629993.2935835993,742946.65,33763.309633054334
17215.25,630179.9921884674,743149.375,34138.9808135894
17220.25,630366.6907933357,743134.775,34383.080940240434
17225.25,630553.3893982039,743110.725,34198.48705378829
17230.25,630740.0880030722,743072.275,34050.441606800414
17235.25,630926.7866079404,743228.425,33781.10730738596
17240.25,631113.4852128086,743594.025,33810.098330870394
17245.25,631300.1838176769,743361.2,33840.23978080681
17250.25,631486.882422545,743528.825,33583.61004977911
17255.25,631673.5810274133,744507.475,33830.3414142634
17260.25,631860.2796322815,744484.1,33886.980498452496
17265.25,632046.9782371498,744248.125,33922.83587925138
17270.25,632233.676842018,744612.15,34179.10400142169
17275.25,632420.3754468862,744778.65,34187.298424488006
17280.25,632607.0740517544,745148.75,33863.75689989225
17285.25,632793.7726566227,745736.85,34363.01457366627
17290.25,632980.471261491,745926.975,34242.409176971254
17295.25,633167.1698663592,746522.95,34206.33496258405
17300.25,633353.8684712274,746314.65,34213.97704615761
17305.25,633540.5670760956,746903.425,34054.87841944418
17310.25,633727.2656809639,747097.825,33767.75100448096
17315.25,633913.9642858321,747085.7,34054.1475592181
17320.25,634100.6628907004,747264.575,33737.874947907214
17325.25,634287.3614955685,747243.225,33532.00973462708
17330.25,634474.0601004368,747213.325,33574.372729071576
17335.25,634660.758705305,747388.375,33735.63886219772
17340.25,634847.4573101733,747361.625,33658.42674599669
17345.25,635034.1559150416,747723.175,33664.835777493776
17350.25,635220.8545199097,748295.75,34294.499061620656
17355.25,635407.553124778,749087.9,34158.78745070586
17360.25,635594.2517296462,749084.325,34359.8924059815
17365.25,635780.9503345145,749470.85,34746.29573605653
17370.25,635967.6489393828,749660.075,34471.25110310221
17375.25,636154.3475442509,750245.25,34769.88802595573
17380.25,636341.0461491192,750630.425,35253.03731418933
17385.25,636527.7447539874,750418.3,35276.182282774025
17390.25,636714.4433588557,750805.05,35857.39890486342
17395.25,636901.1419637239,750777.4,35681.944036550194
17400.25,637087.8405685921,750951.1,35224.55223175307
17405.25,637274.5391734603,750926.825,35011.99044971058
17410.25,637461.2377783286,751514.25,34989.59295704938
17415.25,637647.9363831969,751492.45,35349.19166752615
17420.25,637834.6349880651,751875.15,35359.95610577733
17425.25,638021.3335929333,752263.7,34984.1096815397
17430.25,638208.0321978015,752252.925,35346.475601898775
17435.25,638394.7308026698,752850.475,35859.6486974653
17440.25,638581.429407538,753456.8,35893.59405290866
17445.25,638768.1280124062,753670.775,36045.67943170339
17450.25,638954.8266172744,753679.8,36349.051607435365
17455.25,639141.5252221427,753675.55,36166.347828091515
17460.25,639328.223827011,754683.0,36660.19119784429
17465.25,639514.9224318792,754512.5,36684.14777069927
17470.25,639701.6210367474,754530.75,37051.886458215595
17475.25,639888.3196416156,754544.05,37012.731675364084
17480.25,640075.0182464839,754357.8,37028.50538720135
17485.25,640261.7168513521,755369.975,37571.548972003075
17490.25,640448.4154562204,755397.9,37345.41380564687
17495.25,640635.1140610885,755629.875,37168.476324072326
17500.25,640821.8126659568,755647.45,37525.59820272689
17505.25,641008.511270825,755856.25,37224.98114304425
17510.25,641195.2098756933,756255.825,37112.494962116536
17515.25,641381.9084805616,756663.5,37022.43336174704
17520.25,641568.6070854297,756661.05,37073.65474005766
17525.25,641755.305690298,756860.85,37317.826293240876
17530.25,641942.0042951662,757662.225,37561.6349197306
17535.25,642128.7029000345,757455.725,37557.31404158349
17540.25,642315.4015049028,758057.325,38006.78195303602
17545.25,642502.1001097709,758462.525,38194.89774636955
17550.25,642688.7987146392,758261.65,38206.19526729271
17555.25,642875.4973195074,758054.925,38218.43643715197
17560.25,643062.1959243757,758442.35,37985.55302302442
17565.25,643248.8945292439,758219.65,38010.63353789962
17570.25,643435.5931341121,758383.45,38157.495261874836
17575.25,643622.2917389803,758347.7,38130.65906554069
17580.25,643808.9903438486,758306.55,38327.39619332365
17585.25,643995.6889487169,758460.45,38052.360557329426
17590.25,644182.3875535851,758608.725,38272.37175536192
17595.25,644369.0861584533,758550.475,38253.324336332196
17600.25,644555.7847633215,759095.825,37724.39618106067
17605.25,644742.4833681898,759253.325,37277.8178039652
17610.25,644929.181973058,759820.725,37234.46322619846
17615.25,645115.8805779263,760002.525,37108.72797544568
17620.25,645302.5791827944,760193.325,37631.39933221492
17625.25,645489.2777876627,760185.925,37435.729399206655
17630.25,645675.976392531,760982.8,38111.96022408845
17635.25,645862.6749973992,761000.375,38290.34804641537
17640.25,646049.3736022675,761631.9,38326.37387364607
17645.25,646236.0722071356,761461.4,38339.109000340635
17650.25,646422.7708120039,762281.225,37568.02048908253
17655.25,646609.4694168721,762502.4,37142.3183276502
17660.25,646796.1680217404,763319.75,37425.679342364645
17665.25,646982.8666266087,763950.375,37205.77512870986
17670.25,647169.5652314768,763783.25,37188.79399009196
17675.25,647356.263836345,763790.25,37545.427635898624
17680.25,647542.9624412133,763790.95,37497.85762176954
17685.25,647729.6610460816,763791.65,37401.302115401006
17690.25,647916.3596509498,764187.85,37314.341671500784
17695.25,648103.058255818,764792.825,37327.29507177858
17700.25,648289.7568606862,764994.2,36858.44893250393
17705.25,648476.4554655545,764992.2,36865.54622947421
17710.25,648663.1540704228,765393.125,36992.343858265114
17715.25,648849.8526752909,765998.775,37467.281230836925
17720.25,649036.5512801592,765796.55,37464.058026293686
17725.25,649223.2498850274,766184.875,37809.53856010577
17730.25,649409.9484898957,766379.275,38094.7375503576
17735.25,649596.6470947639,766985.6,37218.323546540894
17740.25,649783.3456996321,767190.575,36929.512271192056
17745.25,649970.0443045003,767393.75,37464.429353388
17750.25,650156.7429093686,767198.95,37457.017849096046
17755.25,650343.4415142369,767595.15,37229.38082855395
17760.25,650530.1401191051,767788.875,37043.898103677275
17765.25,650716.8387239733,767773.825,36875.47158241675
17770.25,650903.5373288415,768166.875,36660.59199914979
17775.25,651090.2359337098,768561.725,36172.49810671949
17780.25,651276.934538578,768756.575,36519.808348355626
17785.25,651463.6331434463,769143.775,36550.03521432127
17790.25,651650.3317483144,769131.65,36508.9318559856
17795.25,651837.0303531827,769508.95,36609.209168390946
17800.25,652023.728958051,769278.6,36624.49686756802
17805.25,652210.4275629192,770056.8,36432.47337709177
17810.25,652397.1261677875,769826.225,36456.406010715385
17815.25,652583.8247726556,770191.825,36787.328706541404
17820.25,652770.5233775239,770363.5,36810.422497235755
17825.25,652957.2219823921,770741.025,37019.67821737684
17830.25,653143.9205872604,770919.9,37249.436706848326
17835.25,653330.6191921287,770899.675,37344.26271531713
17840.25,653517.3177969968,771282.375,37305.889420480584
17845.25,653704.016401865,771467.325,37038.539887873885
17850.25,653890.7150067333,771660.6,37015.77197935361
17855.25,654077.4136116016,772043.975,36848.1585127483
17860.25,654264.1122164698,772225.325,37059.68385271419
17865.25,654450.810821338,772204.425,37067.384244448986
17870.25,654637.5094262062,772789.6,36565.60936252123
17875.25,654824.2080310745,772973.425,36740.066365286075
17880.25,655010.9066359428,772756.125,36761.68648356091
17885.25,655197.605240811,772726.0,36942.88647628931
17890.25,655384.3038456792,772904.2,36989.17698847867
17895.25,655571.0024505474,773284.425,36589.20618127189
17900.25,655757.7010554157,773678.15,36747.49770940193
17905.25,655944.3996602839,774079.525,36355.1804650056
17910.25,656131.0982651522,774077.75,36075.63270754929
17915.25,656317.7968700203,774078.225,36094.78022450926
17920.25,656504.4954748886,774073.075,36436.36095613316
17925.25,656691.1940797569,774269.05,36440.87794356086
17930.25,656877.8926846251,774456.25,36962.75897897098
17935.25,657064.5912894934,775047.5,37165.09191667633
17940.25,657251.2898943615,775242.8,36714.42831755657
17945.25,657437.9884992298,775230.675,36867.08103088886
17950.25,657624.687104098,775608.425,37672.51672307844
17955.25,657811.3857089663,775389.1,37676.20860456901
17960.25,657998.0843138344,775361.45,37944.21321934347
17965.25,658184.7829187027,775530.425,37923.74034296492
17970.25,658371.481523571,775705.7,37695.53843689595
17975.25,658558.1801284392,775484.575,37699.921275953944
17980.25,658744.8787333075,775663.0,37396.20583545208
17985.25,658931.5773381756,776244.125,38215.909061418715
17990.25,659118.2759430439,776014.9,38227.519687915934
17995.25,659304.9745479121,776176.9,38390.66318996065
18000.25,659491.6731527804,776333.5,38711.33438364661
18005.25,659678.3717576487,777291.9,38394.03961280969
18010.25,659865.0703625168,777265.6,38351.24480235289
18015.25,660051.768967385,777242.9,38140.52226556422
18020.25,660238.4675722533,777215.7,37986.31947553619
18025.25,660425.1661771216,777584.225,37918.64572912151
18030.25,660611.8647819898,778163.1,37715.21669286815
18035.25,660798.563386858,778751.65,37809.852516606035
18040.25,660985.2619917262,779357.3,37669.38836124101
18045.25,661171.9605965945,779985.225,38025.47019111828
18050.25,661358.6592014628,780010.225,38445.82913910331
18055.25,661545.357806331,780019.025,38263.620474846924
18060.25,661732.0564111992,780238.85,38011.97932662149
18065.25,661918.7550160674,780258.45,37961.13426433673
18070.25,662105.4536209357,780260.725,37799.14365604894
18075.25,662292.1522258039,780463.45,37682.34869716855
18080.25,662478.8508306722,780467.525,37659.23235716077
18085.25,662665.5494355403,780673.85,37603.23237754968
18090.25,662852.2480404086,781084.675,38006.759985075354
18095.25,663038.9466452769,780884.025,38064.966661690705
18100.25,663225.6452501451,780875.05,38057.01202896124
18105.25,663412.3438550134,781271.475,37958.72650927089
18110.25,663599.0424598815,781872.4,37801.92471392825
18115.25,663785.7410647498,782290.875,37521.11093658642
18120.25,663972.439669618,782106.2,37529.4985625974
18125.25,664159.1382744863,782317.7,37397.584340569374
18130.25,664345.8368793546,782517.725,37963.49262473258
18135.25,664532.5354842227,783106.275,37270.3731471879
18140.25,664719.234089091,783294.825,37626.47852909737
18145.25,664905.9326939592,783682.25,37990.6201094428
18150.25,665092.6312988275,784077.775,37418.03995709322
18155.25,665279.3299036957,783876.45,37406.163816742825
